,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,Year,Month,Day,Day_Of_Week,Week_Of_Year,CPA,CPC,CPL,RPC,Sales_ROI,CTR,CTR%,CVR,CVR%,LCR,LCR%,Profit,Profit%
101,Data Analytics Course,148.0,3747.0,244.41,18.0,8.0,0.05,1092.0,2024-11-17,Hyderabad,Tablet,Learn Data Analytics,2024,11,17,Sunday,46,30.55,1.65,13.58,136.5,4.47,0.04,3.95,0.05,5.41,0.44,44.0,3.47,346.79
102,Data Analytics Course,177.0,4822.0,197.03,26.0,9.0,0.05,1909.0,2024-04-11,Hyderabad,Mobile,Online Data Analytic,2024,4,11,Thursday,15,21.89,1.11,7.58,212.11,9.69,0.04,3.67,0.05,5.08,0.35,35.0,8.69,868.89
103,Data Analytics Course,119.0,5800.0,221.36,11.0,8.0,0.07,1498.65,2024-11-29,Hyderabad,Desktop,Analytics For Data,2024,11,29,Friday,48,27.67,1.86,20.12,187.33,6.77,0.02,2.05,0.07,6.72,0.73,73.0,5.77,577.02
104,Data Analytics Course,89.0,3594.0,215.09,14.0,6.0,0.07,1026.0,2024-11-15,Hyderabad,Tablet,Data Analytics Course,2024,11,15,Friday,46,35.85,2.42,15.36,171.0,4.77,0.02,2.48,0.07,6.74,0.43,43.0,3.77,377.01
105,Data Analytics Course,146.0,4765.0,230.22,23.0,5.0,0.03,1944.0,2024-11-28,Hyderabad,Tablet,Analytics For Data,2024,11,28,Thursday,48,46.04,1.58,10.01,388.8,8.44,0.03,3.06,0.03,3.42,0.22,22.0,7.44,744.41
106,Data Analytics Course,109.0,4128.0,183.65,12.0,5.0,0.05,1498.65,2024-11-30,Hyderabad,Desktop,Data Analytics Online,2024,11,30,Saturday,48,36.73,1.68,15.3,299.73,8.16,0.03,2.64,0.05,4.59,0.42,42.0,7.16,716.04
107,Data Analytics Course,159.0,5127.0,197.16,21.0,4.0,0.03,1867.0,2024-03-11,Hyderabad,Tablet,Learn Data Analytics,2024,3,11,Monday,11,49.29,1.24,9.39,466.75,9.47,0.03,3.1,0.03,2.52,0.19,19.0,8.47,846.95
108,Data Analytics Course,144.0,5674.0,235.36,12.0,3.0,0.02,1505.0,2024-11-22,Hyderabad,Desktop,Analytics For Data,2024,11,22,Friday,47,78.45,1.63,19.61,501.67,6.39,0.03,2.54,0.02,2.08,0.25,25.0,5.39,539.45
109,Data Analytics Course,122.0,3793.0,237.22,19.0,8.0,0.07,1842.0,2024-11-20,Hyderabad,Tablet,Online Data Analytic,2024,11,20,Wednesday,47,29.65,1.94,12.49,230.25,7.76,0.03,3.22,0.07,6.56,0.42,42.0,6.76,676.49
110,Data Analytics Course,112.0,4315.0,235.33,28.0,9.0,0.08,1116.0,2024-08-11,Hyderabad,Mobile,Data Analytics Course,2024,8,11,Sunday,32,26.15,2.1,8.4,124.0,4.74,0.03,2.6,0.08,8.04,0.32,32.0,3.74,374.23
111,Data Analytics Course,174.0,4704.0,192.32,21.0,10.0,0.06,1501.0,2024-11-24,Hyderabad,Mobile,Learn Data Analytics,2024,11,24,Sunday,47,19.23,1.11,9.16,150.1,7.8,0.04,3.7,0.06,5.75,0.48,48.0,6.8,680.47
112,Data Analytics Course,168.0,3349.0,235.6,23.0,9.0,0.05,1894.0,2024-09-11,Hyderabad,Mobile,Online Data Analytic,2024,9,11,Wednesday,37,26.18,1.4,10.24,210.44,8.04,0.05,5.02,0.05,5.36,0.39,39.0,7.04,703.9
113,Data Analytics Course,173.0,3501.0,223.9,28.0,10.0,0.06,1179.0,2024-11-25,Hyderabad,Mobile,Data Analytics Course,2024,11,25,Monday,48,22.39,1.29,8.0,117.9,5.27,0.05,4.94,0.06,5.78,0.36,36.0,4.27,426.57
114,Data Analytics Course,91.0,4523.28,203.52,20.0,9.0,0.1,1838.0,2024-11-20,Hyderabad,Desktop,Data Analytics Course,2024,11,20,Wednesday,47,22.61,2.24,10.18,204.22,9.03,0.02,2.01,0.1,9.89,0.45,45.0,8.03,803.11
115,Data Analytics Course,140.0,5405.0,195.69,21.0,8.0,0.06,1094.0,2024-11-21,Hyderabad,Desktop,Data Analytics Training,2024,11,21,Thursday,47,24.46,1.4,9.32,136.75,5.59,0.03,2.59,0.06,5.71,0.38,38.0,4.59,459.05
116,Data Analytics Course,93.0,3425.0,229.76,26.0,4.0,0.04,1344.0,2024-11-24,Hyderabad,Mobile,Online Data Analytic,2024,11,24,Sunday,47,57.44,2.47,8.84,336.0,5.85,0.03,2.72,0.04,4.3,0.15,15.0,4.85,484.96
117,Data Analytics Course,114.0,5263.0,189.13,23.0,5.0,0.04,1434.0,2024-11-05,Hyderabad,Mobile,Data Analytics Course,2024,11,5,Tuesday,45,37.83,1.66,8.22,286.8,7.58,0.02,2.17,0.04,4.39,0.22,22.0,6.58,658.21
118,Data Analytics Course,172.0,3889.0,215.09,21.0,10.0,0.06,1766.0,2024-11-16,Hyderabad,Tablet,Online Data Analytic,2024,11,16,Saturday,46,21.51,1.25,10.24,176.6,8.21,0.04,4.42,0.06,5.81,0.48,48.0,7.21,721.05
119,Data Analytics Course,188.0,3327.0,193.76,24.0,6.0,0.03,1220.0,2024-11-03,Hyderabad,Tablet,Online Data Analytic,2024,11,3,Sunday,44,32.29,1.03,8.07,203.33,6.3,0.06,5.65,0.03,3.19,0.25,25.0,5.3,529.64
120,Data Analytics Course,117.0,4523.28,214.18,29.0,4.0,0.03,1348.0,2024-11-23,Hyderabad,Mobile,Learn Data Analytics,2024,11,23,Saturday,47,53.54,1.83,7.39,337.0,6.29,0.03,2.59,0.03,3.42,0.14,14.0,5.29,529.38
121,Data Analytics Course,113.0,5471.0,215.57,27.0,9.0,0.08,1123.0,2024-11-23,Hyderabad,Mobile,Analytics For Data,2024,11,23,Saturday,47,23.95,1.91,7.98,124.78,5.21,0.02,2.07,0.08,7.96,0.33,33.0,4.21,420.94
122,Data Analytics Course,109.0,3550.0,240.33,14.0,8.0,0.07,1982.0,2024-11-24,Hyderabad,Tablet,Learn Data Analytics,2024,11,24,Sunday,47,30.04,2.2,17.17,247.75,8.25,0.03,3.07,0.07,7.34,0.57,57.0,7.25,724.7
123,Data Analytics Course,174.0,3178.0,225.67,18.0,10.0,0.06,1140.0,2024-11-20,Hyderabad,Desktop,Data Analytics Online,2024,11,20,Wednesday,47,22.57,1.3,12.54,114.0,5.05,0.05,5.48,0.06,5.75,0.56,56.0,4.05,405.16
124,Data Analytics Course,96.0,4673.0,192.88,24.0,5.0,0.05,1962.0,2024-10-11,Hyderabad,Mobile,Learn Data Analytics,2024,10,11,Friday,41,38.58,2.01,8.04,392.4,10.17,0.02,2.05,0.05,5.21,0.21,21.0,9.17,917.21
125,Data Analytics Course,110.0,4254.0,187.87,11.0,4.0,0.04,1172.0,2024-04-11,Hyderabad,Mobile,Data Analytics Training,2024,4,11,Thursday,15,46.97,1.71,17.08,293.0,6.24,0.03,2.59,0.04,3.64,0.36,36.0,5.24,523.84
126,Data Analytics Course,163.0,3658.0,237.63,23.0,7.0,0.04,1699.0,2024-11-23,Hyderabad,Tablet,Online Data Analytic,2024,11,23,Saturday,47,33.95,1.46,10.33,242.71,7.15,0.04,4.46,0.04,4.29,0.3,30.0,6.15,614.98
127,Data Analytics Course,161.0,5319.0,235.98,13.0,4.0,0.02,1423.0,2024-11-18,Hyderabad,Mobile,Learn Data Analytics,2024,11,18,Monday,47,59.0,1.47,18.15,355.75,6.03,0.03,3.03,0.02,2.48,0.31,31.0,5.03,503.02
128,Data Analytics Course,195.0,5278.0,193.49,30.0,7.0,0.04,1456.0,2024-04-11,Hyderabad,Mobile,Data Analytics Course,2024,4,11,Thursday,15,27.64,0.99,6.45,208.0,7.52,0.04,3.69,0.04,3.59,0.23,23.0,6.52,652.49
129,Data Analytics Course,84.0,3755.0,218.88,14.0,9.0,0.11,1299.0,2024-05-11,Hyderabad,Tablet,Analytics For Data,2024,5,11,Saturday,19,24.32,2.61,15.63,144.33,5.93,0.02,2.24,0.11,10.71,0.64,64.0,4.93,493.48
130,Data Analytics Course,113.0,4580.0,194.82,11.0,6.0,0.05,1248.0,2024-11-28,Hyderabad,Tablet,Data Analytics Course,2024,11,28,Thursday,48,32.47,1.72,17.71,208.0,6.41,0.02,2.47,0.05,5.31,0.55,55.0,5.41,540.59
131,Data Analytics Course,117.0,3809.0,225.14,12.0,5.0,0.04,1495.0,2024-09-11,Hyderabad,Desktop,Data Analytics Training,2024,9,11,Wednesday,37,45.03,1.92,18.76,299.0,6.64,0.03,3.07,0.04,4.27,0.42,42.0,5.64,564.03
132,Data Analytics Course,135.0,5118.0,219.99,27.0,6.0,0.04,1089.0,2024-11-20,Hyderabad,Mobile,Online Data Analytic,2024,11,20,Wednesday,47,36.66,1.63,8.15,181.5,4.95,0.03,2.64,0.04,4.44,0.22,22.0,3.95,395.02
133,Data Analytics Course,92.0,5766.0,186.14,28.0,7.0,0.08,1013.0,2024-11-27,Hyderabad,Tablet,Data Analytics Training,2024,11,27,Wednesday,48,26.59,2.02,6.65,144.71,5.44,0.02,1.6,0.08,7.61,0.25,25.0,4.44,444.21
134,Data Analytics Course,188.0,3934.0,206.21,16.0,9.0,0.05,1498.65,2024-11-04,Hyderabad,Desktop,Data Analytics Course,2024,11,4,Monday,45,22.91,1.1,12.89,166.52,7.27,0.05,4.78,0.05,4.79,0.56,56.0,6.27,626.76
135,Data Analytics Course,101.0,4724.0,228.38,13.0,7.0,0.07,1243.0,2024-11-20,Hyderabad,Desktop,Learn Data Analytics,2024,11,20,Wednesday,47,32.63,2.26,17.57,177.57,5.44,0.02,2.14,0.07,6.93,0.54,54.0,4.44,444.27
136,Data Analytics Course,111.0,5895.0,205.25,29.0,4.0,0.04,1693.0,2024-04-11,Hyderabad,Mobile,Data Analytics Course,2024,4,11,Thursday,15,51.31,1.85,7.08,423.25,8.25,0.02,1.88,0.04,3.6,0.14,14.0,7.25,724.85
137,Data Analytics Course,122.0,4048.0,202.23,28.0,10.0,0.08,1498.65,2024-11-26,Hyderabad,Mobile,Online Data Analytic,2024,11,26,Tuesday,48,20.22,1.66,7.22,149.86,7.41,0.03,3.01,0.08,8.2,0.36,36.0,6.41,641.06
138,Data Analytics Course,99.0,3169.0,237.68,21.0,6.0,0.06,1509.0,2024-11-22,Hyderabad,Mobile,Online Data Analytic,2024,11,22,Friday,47,39.61,2.4,11.32,251.5,6.35,0.03,3.12,0.06,6.06,0.29,29.0,5.35,534.89
139,Data Analytics Course,154.0,4535.0,229.29,11.0,3.0,0.02,1434.0,2024-01-11,Hyderabad,Tablet,Data Analytics Training,2024,1,11,Thursday,2,76.43,1.49,20.84,478.0,6.25,0.03,3.4,0.02,1.95,0.27,27.0,5.25,525.41
140,Data Analytics Course,129.0,3849.0,249.29,22.0,10.0,0.08,1767.0,2024-11-11,Hyderabad,Desktop,Analytics For Data,2024,11,11,Monday,46,24.93,1.93,11.33,176.7,7.09,0.03,3.35,0.08,7.75,0.45,45.0,6.09,608.81
141,Data Analytics Course,138.96,4259.0,182.98,10.0,10.0,0.07,1048.0,2024-11-16,Hyderabad,Mobile,Analytics For Data,2024,11,16,Saturday,46,18.3,1.32,18.3,104.8,5.73,0.03,3.26,0.07,7.2,1.0,100.0,4.73,472.74
142,Data Analytics Course,143.0,3628.0,215.09,18.0,9.0,0.06,1566.0,2024-11-17,Hyderabad,Tablet,Data Analytics Course,2024,11,17,Sunday,46,23.9,1.5,11.95,174.0,7.28,0.04,3.94,0.06,6.29,0.5,50.0,6.28,628.07
143,Data Analytics Course,80.0,3269.0,215.09,12.0,4.0,0.05,1753.0,2024-11-23,Hyderabad,Desktop,Data Analytics Online,2024,11,23,Saturday,47,53.77,2.69,17.92,438.25,8.15,0.02,2.45,0.05,5.0,0.33,33.0,7.15,715.01
144,Data Analytics Course,134.0,3724.0,188.02,26.0,9.0,0.07,1891.0,2024-07-11,Hyderabad,Desktop,Online Data Analytic,2024,7,11,Thursday,28,20.89,1.4,7.23,210.11,10.06,0.04,3.6,0.07,6.72,0.35,35.0,9.06,905.74
145,Data Analytics Course,174.0,4838.0,242.35,21.0,3.0,0.02,1599.0,2024-11-22,Hyderabad,Desktop,Data Analytics Online,2024,11,22,Friday,47,80.78,1.39,11.54,533.0,6.6,0.04,3.6,0.02,1.72,0.14,14.0,5.6,559.79
146,Data Analytics Course,196.0,4524.0,192.01,15.0,8.0,0.04,1048.0,2024-11-13,Hyderabad,Desktop,Data Analytics Course,2024,11,13,Wednesday,46,24.0,0.98,12.8,131.0,5.46,0.04,4.33,0.04,4.08,0.53,53.0,4.46,445.8
147,Data Analytics Course,194.0,4694.0,228.15,17.0,7.0,0.04,1874.0,2024-11-14,Hyderabad,Tablet,Learn Data Analytics,2024,11,14,Thursday,46,32.59,1.18,13.42,267.71,8.21,0.04,4.13,0.04,3.61,0.41,41.0,7.21,721.39
148,Data Analytics Course,180.0,4326.0,221.67,13.0,6.52,0.04,1427.0,2024-11-06,Hyderabad,Tablet,Online Data Analytic,2024,11,6,Wednesday,45,34.0,1.23,17.05,218.87,6.44,0.04,4.16,0.04,3.62,0.5,50.0,5.44,543.75
149,Data Analytics Course,100.0,4235.0,222.61,10.0,8.0,0.08,1814.0,2024-11-01,Hyderabad,Desktop,Data Analytics Training,2024,11,1,Friday,44,27.83,2.23,22.26,226.75,8.15,0.02,2.36,0.08,8.0,0.8,80.0,7.15,714.88
150,Data Analytics Course,153.0,4367.0,184.51,29.0,9.0,0.06,1507.0,2024-11-13,Hyderabad,Mobile,Analytics For Data,2024,11,13,Wednesday,46,20.5,1.21,6.36,167.44,8.17,0.04,3.5,0.06,5.88,0.31,31.0,7.17,716.76
151,Data Analytics Course,110.0,3748.0,198.68,24.0,9.0,0.08,1041.0,2024-11-05,Hyderabad,Tablet,Data Analytics Training,2024,11,5,Tuesday,45,22.08,1.81,8.28,115.67,5.24,0.03,2.93,0.08,8.18,0.38,38.0,4.24,423.96
152,Data Analytics Course,116.0,3901.0,215.09,21.0,4.0,0.03,1483.0,2024-11-13,Hyderabad,Tablet,Online Data Analytic,2024,11,13,Wednesday,46,53.77,1.85,10.24,370.75,6.89,0.03,2.97,0.03,3.45,0.19,19.0,5.89,589.48
153,Data Analytics Course,156.0,3335.0,236.98,29.0,7.0,0.04,1143.0,2024-11-14,Hyderabad,Desktop,Data Analytics Course,2024,11,14,Thursday,46,33.85,1.52,8.17,163.29,4.82,0.05,4.68,0.04,4.49,0.24,24.0,3.82,382.32
154,Data Analytics Course,177.0,5671.0,210.74,19.0,6.0,0.03,1172.0,2024-11-25,Hyderabad,Tablet,Data Analytics Course,2024,11,25,Monday,48,35.12,1.19,11.09,195.33,5.56,0.03,3.12,0.03,3.39,0.32,32.0,4.56,456.14
155,Data Analytics Course,89.0,3408.0,214.78,25.0,9.0,0.1,1898.0,2024-11-15,Hyderabad,Mobile,Data Analytics Course,2024,11,15,Friday,46,23.86,2.41,8.59,210.89,8.84,0.03,2.61,0.1,10.11,0.36,36.0,7.84,783.69
156,Data Analytics Course,155.0,4422.0,183.96,14.0,8.0,0.05,1143.0,2024-11-15,Hyderabad,Mobile,Analytics For Data,2024,11,15,Friday,46,23.0,1.19,13.14,142.88,6.21,0.04,3.51,0.05,5.16,0.57,57.0,5.21,521.33
157,Data Analytics Course,123.0,3097.0,190.55,20.0,8.0,0.07,1640.0,2024-11-22,Hyderabad,Tablet,Data Analytics Course,2024,11,22,Friday,47,23.82,1.55,9.53,205.0,8.61,0.04,3.97,0.07,6.5,0.4,40.0,7.61,760.67
158,Data Analytics Course,102.0,3621.0,244.82,10.0,5.0,0.05,1375.0,2024-12-11,Hyderabad,Mobile,Learn Data Analytics,2024,12,11,Wednesday,50,48.96,2.4,24.48,275.0,5.62,0.03,2.82,0.05,4.9,0.5,50.0,4.62,461.64
159,Data Analytics Course,150.0,4806.0,244.53,15.0,9.0,0.06,1602.0,2024-11-07,Hyderabad,Mobile,Data Analytics Online,2024,11,7,Thursday,45,27.17,1.63,16.3,178.0,6.55,0.03,3.12,0.06,6.0,0.6,60.0,5.55,555.13
160,Data Analytics Course,160.0,4523.28,245.87,11.0,6.0,0.04,1498.65,2024-05-11,Hyderabad,Desktop,Analytics For Data,2024,5,11,Saturday,19,40.98,1.54,22.35,249.78,6.1,0.04,3.54,0.04,3.75,0.55,55.0,5.1,509.53
161,Data Analytics Course,143.0,3901.0,191.38,29.0,4.0,0.03,1786.0,2024-11-24,Hyderabad,Mobile,Learn Data Analytics,2024,11,24,Sunday,47,47.84,1.34,6.6,446.5,9.33,0.04,3.67,0.03,2.8,0.14,14.0,8.33,833.22
162,Data Analytics Course,178.0,4673.0,222.46,29.0,6.0,0.03,1219.0,2024-04-11,Hyderabad,Tablet,Online Data Analytic,2024,4,11,Thursday,15,37.08,1.25,7.67,203.17,5.48,0.04,3.81,0.03,3.37,0.21,21.0,4.48,447.96
163,Data Analytics Course,152.0,3542.0,208.96,13.0,9.0,0.06,1735.0,2024-11-13,Hyderabad,Desktop,Data Analytics Course,2024,11,13,Wednesday,46,23.22,1.37,16.07,192.78,8.3,0.04,4.29,0.06,5.92,0.69,69.0,7.3,730.3
164,Data Analytics Course,139.0,4347.0,238.19,26.0,5.0,0.04,1384.0,2024-11-13,Hyderabad,Tablet,Analytics For Data,2024,11,13,Wednesday,46,47.64,1.71,9.16,276.8,5.81,0.03,3.2,0.04,3.6,0.19,19.0,4.81,481.05
165,Data Analytics Course,175.0,5014.0,247.24,25.0,7.0,0.04,1499.0,2024-11-15,Hyderabad,Mobile,Learn Data Analytics,2024,11,15,Friday,46,35.32,1.41,9.89,214.14,6.06,0.03,3.49,0.04,4.0,0.28,28.0,5.06,506.29
166,Data Analytics Course,92.0,4185.0,218.46,21.0,9.0,0.1,1567.0,2024-03-11,Hyderabad,Mobile,Data Analytics Online,2024,3,11,Monday,11,24.27,2.37,10.4,174.11,7.17,0.02,2.2,0.1,9.78,0.43,43.0,6.17,617.29
167,Data Analytics Course,123.0,5964.0,215.09,17.0,6.0,0.05,1363.0,2024-03-11,Hyderabad,Desktop,Data Analytics Training,2024,3,11,Monday,11,35.85,1.75,12.65,227.17,6.34,0.02,2.06,0.05,4.88,0.35,35.0,5.34,533.69
168,Data Analytics Course,86.0,5124.0,183.71,13.0,10.0,0.12,1137.0,2024-11-20,Hyderabad,Mobile,Data Analytics Training,2024,11,20,Wednesday,47,18.37,2.14,14.13,113.7,6.19,0.02,1.68,0.12,11.63,0.77,77.0,5.19,518.91
169,Data Analytics Course,117.0,4162.0,238.08,28.0,10.0,0.09,1186.0,2024-11-22,Hyderabad,Mobile,Online Data Analytic,2024,11,22,Friday,47,23.81,2.03,8.5,118.6,4.98,0.03,2.81,0.09,8.55,0.36,36.0,3.98,398.15
170,Data Analytics Course,146.0,4330.0,191.9,20.0,3.0,0.02,1748.0,2024-09-11,Hyderabad,Mobile,Online Data Analytic,2024,9,11,Wednesday,37,63.97,1.31,9.6,582.67,9.11,0.03,3.37,0.02,2.05,0.15,15.0,8.11,810.89
171,Data Analytics Course,89.0,3268.0,215.09,17.0,4.0,0.04,1233.0,2024-11-13,Hyderabad,Desktop,Online Data Analytic,2024,11,13,Wednesday,46,53.77,2.42,12.65,308.25,5.73,0.03,2.72,0.04,4.49,0.24,24.0,4.73,473.25
172,Data Analytics Course,195.0,3483.0,213.99,27.0,7.0,0.04,1796.0,2024-11-23,Hyderabad,Desktop,Learn Data Analytics,2024,11,23,Saturday,47,30.57,1.1,7.93,256.57,8.39,0.06,5.6,0.04,3.59,0.26,26.0,7.39,739.29
173,Data Analytics Course,170.0,4519.0,240.63,22.0,7.0,0.04,1012.0,2024-11-27,Hyderabad,Mobile,Analytics For Data,2024,11,27,Wednesday,48,34.38,1.42,10.94,144.57,4.21,0.04,3.76,0.04,4.12,0.32,32.0,3.21,320.56
174,Data Analytics Course,97.0,3605.0,240.29,21.0,7.0,0.07,1682.0,2024-10-11,Hyderabad,Desktop,Data Analytics Online,2024,10,11,Friday,41,34.33,2.48,11.44,240.29,7.0,0.03,2.69,0.07,7.22,0.33,33.0,6.0,599.99
175,Data Analytics Course,159.0,5076.0,204.97,15.0,10.0,0.06,1638.0,2024-11-17,Hyderabad,Tablet,Data Analytics Course,2024,11,17,Sunday,46,20.5,1.29,13.66,163.8,7.99,0.03,3.13,0.06,6.29,0.67,67.0,6.99,699.14
176,Data Analytics Course,131.0,5352.0,225.86,24.0,10.0,0.08,1961.0,2024-11-20,Hyderabad,Mobile,Online Data Analytic,2024,11,20,Wednesday,47,22.59,1.72,9.41,196.1,8.68,0.02,2.45,0.08,7.63,0.42,42.0,7.68,768.24
177,Data Analytics Course,108.0,5503.0,185.26,11.0,7.0,0.06,1921.0,2024-11-06,Hyderabad,Mobile,Data Analytics Online,2024,11,6,Wednesday,45,26.47,1.72,16.84,274.43,10.37,0.02,1.96,0.06,6.48,0.64,64.0,9.37,936.92
178,Data Analytics Course,93.0,4308.0,209.83,19.0,9.0,0.1,1694.0,2024-11-20,Hyderabad,Mobile,Data Analytics Course,2024,11,20,Wednesday,47,23.31,2.26,11.04,188.22,8.07,0.02,2.16,0.1,9.68,0.47,47.0,7.07,707.32
179,Data Analytics Course,137.0,3555.0,213.5,29.0,3.0,0.02,1498.65,2024-06-11,Hyderabad,Desktop,Data Analytics Course,2024,6,11,Tuesday,24,71.17,1.56,7.36,499.55,7.02,0.04,3.85,0.02,2.19,0.1,10.0,6.02,601.94
180,Data Analytics Course,81.0,5615.0,193.14,30.0,6.0,0.07,1255.0,2024-11-28,Hyderabad,Mobile,Analytics For Data,2024,11,28,Thursday,48,32.19,2.38,6.44,209.17,6.5,0.01,1.44,0.07,7.41,0.2,20.0,5.5,549.79
181,Data Analytics Course,160.0,4743.0,206.22,23.0,10.0,0.06,1825.0,2024-11-20,Hyderabad,Mobile,Learn Data Analytics,2024,11,20,Wednesday,47,20.62,1.29,8.97,182.5,8.85,0.03,3.37,0.06,6.25,0.43,43.0,7.85,784.98
182,Data Analytics Course,186.0,3337.0,183.58,16.0,8.0,0.04,1045.0,2024-11-30,Hyderabad,Desktop,Online Data Analytic,2024,11,30,Saturday,48,22.95,0.99,11.47,130.62,5.69,0.06,5.57,0.04,4.3,0.5,50.0,4.69,469.23
183,Data Analytics Course,105.0,3234.0,238.8,27.0,10.0,0.1,1248.0,2024-06-11,Hyderabad,Desktop,Online Data Analytic,2024,6,11,Tuesday,24,23.88,2.27,8.84,124.8,5.23,0.03,3.25,0.1,9.52,0.37,37.0,4.23,422.61
184,Data Analytics Course,131.0,3913.0,203.69,14.0,10.0,0.08,1079.0,2024-11-25,Hyderabad,Desktop,Data Analytics Training,2024,11,25,Monday,48,20.37,1.55,14.55,107.9,5.3,0.03,3.35,0.08,7.63,0.71,71.0,4.3,429.73
185,Data Analytics Course,129.0,3208.0,204.2,18.0,8.0,0.06,1456.0,2024-11-29,Hyderabad,Desktop,Learn Data Analytics,2024,11,29,Friday,48,25.52,1.58,11.34,182.0,7.13,0.04,4.02,0.06,6.2,0.44,44.0,6.13,613.03
186,Data Analytics Course,187.0,5972.0,220.64,30.0,7.0,0.04,1980.0,2024-11-14,Hyderabad,Desktop,Data Analytics Course,2024,11,14,Thursday,46,31.52,1.18,7.35,282.86,8.97,0.03,3.13,0.04,3.74,0.23,23.0,7.97,797.39
187,Data Analytics Course,167.0,3662.0,235.43,10.0,7.0,0.04,1684.0,2024-11-25,Hyderabad,Mobile,Data Analytics Training,2024,11,25,Monday,48,33.63,1.41,23.54,240.57,7.15,0.05,4.56,0.04,4.19,0.7,70.0,6.15,615.29
188,Data Analytics Course,140.0,3359.0,182.13,29.0,7.0,0.05,1973.0,2024-11-28,Hyderabad,Desktop,Data Analytics Online,2024,11,28,Thursday,48,26.02,1.3,6.28,281.86,10.83,0.04,4.17,0.05,5.0,0.24,24.0,9.83,983.29
189,Data Analytics Course,198.0,3700.0,220.67,14.0,5.0,0.03,1531.0,2024-10-11,Hyderabad,Mobile,Analytics For Data,2024,10,11,Friday,41,44.13,1.11,15.76,306.2,6.94,0.05,5.35,0.03,2.53,0.36,36.0,5.94,593.8
190,Data Analytics Course,196.0,3835.0,218.07,10.0,9.0,0.05,1871.0,2024-11-04,Hyderabad,Tablet,Online Data Analytic,2024,11,4,Monday,45,24.23,1.11,21.81,207.89,8.58,0.05,5.11,0.05,4.59,0.9,90.0,7.58,757.98
191,Data Analytics Course,140.0,5638.0,208.02,22.0,5.0,0.04,1652.0,2024-11-18,Hyderabad,Desktop,Data Analytics Training,2024,11,18,Monday,47,41.6,1.49,9.46,330.4,7.94,0.02,2.48,0.04,3.57,0.23,23.0,6.94,694.15
192,Data Analytics Course,157.0,5825.0,230.6,16.0,3.0,0.02,1041.0,2024-11-16,Hyderabad,Desktop,Data Analytics Training,2024,11,16,Saturday,46,76.87,1.47,14.41,347.0,4.51,0.03,2.7,0.02,1.91,0.19,19.0,3.51,351.43
193,Data Analytics Course,91.0,5428.0,248.38,11.0,3.0,0.03,1835.0,2024-11-22,Hyderabad,Tablet,Learn Data Analytics,2024,11,22,Friday,47,82.79,2.73,22.58,611.67,7.39,0.02,1.68,0.03,3.3,0.27,27.0,6.39,638.79
194,Data Analytics Course,140.0,3571.0,238.12,21.0,9.0,0.06,1762.0,2024-11-16,Hyderabad,Desktop,Learn Data Analytics,2024,11,16,Saturday,46,26.46,1.7,11.34,195.78,7.4,0.04,3.92,0.06,6.43,0.43,43.0,6.4,639.96
195,Data Analytics Course,154.0,3638.0,182.17,11.0,8.0,0.05,1413.0,2024-04-11,Hyderabad,Mobile,Online Data Analytic,2024,4,11,Thursday,15,22.77,1.18,16.56,176.62,7.76,0.04,4.23,0.05,5.19,0.73,73.0,6.76,675.65
196,Data Analytics Course,133.0,4505.0,200.52,23.0,3.0,0.02,1562.0,2024-11-26,Hyderabad,Tablet,Analytics For Data,2024,11,26,Tuesday,48,66.84,1.51,8.72,520.67,7.79,0.03,2.95,0.02,2.26,0.13,13.0,6.79,678.97
197,Data Analytics Course,138.96,5016.0,238.59,26.0,9.0,0.06,1620.0,2024-11-20,Hyderabad,Mobile,Data Analytics Online,2024,11,20,Wednesday,47,26.51,1.72,9.18,180.0,6.79,0.03,2.77,0.06,6.48,0.35,35.0,5.79,578.99
198,Data Analytics Course,141.0,3071.0,208.2,10.0,6.0,0.04,1647.0,2024-11-18,Hyderabad,Tablet,Data Analytics Online,2024,11,18,Monday,47,34.7,1.48,20.82,274.5,7.91,0.05,4.59,0.04,4.26,0.6,60.0,6.91,691.07
199,Data Analytics Course,135.0,5682.0,215.09,30.0,3.0,0.02,1445.0,2024-11-15,Hyderabad,Tablet,Data Analytics Training,2024,11,15,Friday,46,71.7,1.59,7.17,481.67,6.72,0.02,2.38,0.02,2.22,0.1,10.0,5.72,571.81
200,Data Analytics Course,199.0,5067.0,247.38,24.0,8.0,0.04,1365.0,2024-11-19,Hyderabad,Mobile,Analytics For Data,2024,11,19,Tuesday,47,30.92,1.24,10.31,170.62,5.52,0.04,3.93,0.04,4.02,0.33,33.0,4.52,451.78
201,Data Analytics Course,138.0,3971.0,184.87,28.0,3.0,0.02,1718.0,2024-07-11,Hyderabad,Tablet,Learn Data Analytics,2024,7,11,Thursday,28,61.62,1.34,6.6,572.67,9.29,0.03,3.48,0.02,2.17,0.11,11.0,8.29,829.3
202,Data Analytics Course,175.0,4481.0,236.38,21.0,10.0,0.06,1257.0,2024-11-20,Hyderabad,Desktop,Data Analytics Course,2024,11,20,Wednesday,47,23.64,1.35,11.26,125.7,5.32,0.04,3.91,0.06,5.71,0.48,48.0,4.32,431.77
